date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:41:53	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.68.delayed	(from https://sea-furniture.mysapo.net/ghe)
09:41:53	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.69.delayed	(from https://sea-furniture.mysapo.net/trang-tri)
09:41:53	71715/71715	---M-Z	200	added ('OK')	text/html	etag:W/%2299a6c66f86c45d09e0cfb7aeffc8a90e%22	https://sea-furniture.mysapo.net/dong-ho-tabu-001	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/dong-ho-tabu-001.html	(from https://sea-furniture.mysapo.net/trang-tri)
09:41:53	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.6b.delayed	(from https://sea-furniture.mysapo.net/trang-tri)
09:41:53	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.6c.delayed	(from https://sea-furniture.mysapo.net/ke-sach)
09:41:53	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.6d.delayed	(from https://sea-furniture.mysapo.net/ke-sach)
09:41:53	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.6e.delayed	(from https://sea-furniture.mysapo.net/ban)
09:41:53	74702/74702	---M-Z	200	added ('OK')	text/html	etag:W/%223dd2abb0f03763bff259ba8dfaece100%22	https://sea-furniture.mysapo.net/ban-aillen-03	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/ban-aillen-03.html	(from https://sea-furniture.mysapo.net/ban)
09:41:54	79204/79204	---M-Z	200	added ('OK')	text/html	etag:W/%2219b1cdd16d2094d5f8468441e74dbd8e%22	https://sea-furniture.mysapo.net/ban-arabica	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/ban-arabica.html	(from https://sea-furniture.mysapo.net/ban)
09:41:54	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.71.delayed	(from https://sea-furniture.mysapo.net/ban)
09:41:54	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.72.delayed	(from https://sea-furniture.mysapo.net/tu-quan-ao)
09:41:54	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.73.delayed	(from https://sea-furniture.mysapo.net/tu-quan-ao)
09:41:54	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.74.delayed	(from https://sea-furniture.mysapo.net/tin-tuc)
09:41:54	55302/55302	---M-Z	200	added ('OK')	text/html	etag:W/%22de3613b1d12da919a57b67474e2c7fe9%22	https://sea-furniture.mysapo.net/chon-kich-thuoc-ban-an-nhu-nao-cho-phu-hop	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/chon-kich-thuoc-ban-an-nhu-nao-cho-phu-hop.html	(from https://sea-furniture.mysapo.net/tin-tuc)
09:41:54	55713/55713	---M-Z	200	added ('OK')	text/html	etag:W/%22de797a0379da7aa6183e6a2561f42a6e%22	https://sea-furniture.mysapo.net/nha-dep-khong-the-thieu-nhung-mon-decor-nay	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/nha-dep-khong-the-thieu-nhung-mon-decor-nay.html	(from https://sea-furniture.mysapo.net/tin-tuc)
09:41:54	53590/53590	---M-Z	200	added ('OK')	text/html	etag:W/%2226d7209023432de4192979b0f9e82a71%22	https://sea-furniture.mysapo.net/co-nen-dung-go-cong-nghiep-cho-do-noi-that	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/co-nen-dung-go-cong-nghiep-cho-do-noi-that.html	(from https://sea-furniture.mysapo.net/tin-tuc)
09:41:55	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.78.delayed	(from https://sea-furniture.mysapo.net/tin-tuc)
09:41:55	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.79.delayed	(from https://sea-furniture.mysapo.net/lien-he)
09:41:55	708/708	---MC-	200	added ('OK')	text/javascript	date:Mon,%2024%20Aug%202020%2002:41:55%20GMT	https://www.google.com/recaptcha/api.js?render=6Ldtu4IUAAAAAMQzG1gCw3wFlx_GytlZyLrXcsuK	C:/My%20Web%20Sites/abc/www.google.com/recaptcha/apif78f.js	(from https://sea-furniture.mysapo.net/lien-he)
09:41:55	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.7b.delayed	(from https://sea-furniture.mysapo.net/lien-he)
09:41:55	43/43	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2002%20Jun%202015%2007:12:32%20GMT	http://bizweb.dktcdn.net/assets/themes_support/bizweb-api.js	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/assets/themes_support/bizweb-api.js	(from https://sea-furniture.mysapo.net/account/register)
09:41:56	1518/1518	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2002%20Jun%202015%2007:12:32%20GMT	http://bizweb.dktcdn.net/assets/themes_support/common.js	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/assets/themes_support/common.js	(from https://sea-furniture.mysapo.net/account/register)
09:41:56	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.7f.delayed	(from https://sea-furniture.mysapo.net/account/register)
09:41:56	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.80.delayed	(from https://sea-furniture.mysapo.net/account/register)
09:41:56	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.81.delayed	(from https://sea-furniture.mysapo.net/account/login)
09:41:56	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.82.delayed	(from https://sea-furniture.mysapo.net/account/login)
09:41:56	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.83.delayed	(from https://sea-furniture.mysapo.net/cart)
09:41:56	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.84.delayed	(from https://sea-furniture.mysapo.net/cart)
09:41:56	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.85.delayed	(from https://sea-furniture.mysapo.net/san-pham-noi-bat)
09:41:56	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.86.delayed	(from https://sea-furniture.mysapo.net/san-pham-noi-bat)
09:41:56	848/848	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2002%20Jun%202015%2007:12:36%20GMT	http://bizweb.dktcdn.net/assets/themes_support/customer.js	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/assets/themes_support/customer.js	(from https://sea-furniture.mysapo.net/account/register)
09:42:01	11169/11169	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2002:42:01%20GMT	https://bizweb.dktcdn.net/thumb/grande/100/364/402/products/2-042bbb81b1b64e5287a9a94736f714bf-master.jpg?v=1566961266430	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/thumb/grande/100/364/402/products/2-042bbb81b1b64e5287a9a94736f714bf-master1b9b.jpg	(from https://sea-furniture.mysapo.net/ghe-luxury)
09:42:01	10968/10968	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20May%202020%2021:23:15%20GMT	https://bizweb.dktcdn.net/thumb/grande/100/364/402/products/2-acaf4822a6e84c0bad48378c37346e92-master.jpg?v=1566961267300	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/thumb/grande/100/364/402/products/2-acaf4822a6e84c0bad48378c37346e92-master9aa9.jpg	(from https://sea-furniture.mysapo.net/ghe-luxury)
09:42:01	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.8a.delayed	(from https://sea-furniture.mysapo.net/ghe-luxury)
09:42:03	23391/23391	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Aug%202020%2001:34:40%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/364/402/products/2-042bbb81b1b64e5287a9a94736f714bf-master.jpg?v=1566961266430	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/thumb/1024x1024/100/364/402/products/2-042bbb81b1b64e5287a9a94736f714bf-master1b9b.jpg	(from https://sea-furniture.mysapo.net/ghe-luxury)
09:42:03	8719/8719	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Jun%202020%2010:27:34%20GMT	https://bizweb.dktcdn.net/thumb/grande/100/364/402/products/3-8a701732108344808b1ab5081a3e255c-master.jpg?v=1566961268070	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/thumb/grande/100/364/402/products/3-8a701732108344808b1ab5081a3e255c-master91dc.jpg	(from https://sea-furniture.mysapo.net/ghe-luxury)
09:42:03	90484/90484	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Aug%202019%2003:01:08%20GMT	https://bizweb.dktcdn.net/100/364/402/products/2-acaf4822a6e84c0bad48378c37346e92-master.jpg?v=1566961267300	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/100/364/402/products/2-acaf4822a6e84c0bad48378c37346e92-master9aa9.jpg	(from https://sea-furniture.mysapo.net/ghe-luxury)
09:42:05	64592/64592	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Aug%202019%2003:01:08%20GMT	https://bizweb.dktcdn.net/100/364/402/products/3-8a701732108344808b1ab5081a3e255c-master.jpg?v=1566961268070	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/100/364/402/products/3-8a701732108344808b1ab5081a3e255c-master91dc.jpg	(from https://sea-furniture.mysapo.net/ghe-luxury)
09:42:05	72345/72345	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Aug%202019%2003:01:09%20GMT	https://bizweb.dktcdn.net/100/364/402/products/2-3226a189b47d46bc879440f675006d95-master.jpg?v=1566961268877	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/100/364/402/products/2-3226a189b47d46bc879440f675006d95-master072e.jpg	(from https://sea-furniture.mysapo.net/ghe-luxury)
09:42:07	24037/24037	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Mar%202020%2006:45:58%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/364/402/products/2-acaf4822a6e84c0bad48378c37346e92-master.jpg?v=1566961267300	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/thumb/1024x1024/100/364/402/products/2-acaf4822a6e84c0bad48378c37346e92-master9aa9.jpg	(from https://sea-furniture.mysapo.net/ghe-luxury)
09:42:08	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.93.delayed	(from https://sea-furniture.mysapo.net/ghe-luxury)
09:42:08	7716/7716	---MCZ	200	added ('OK')	text/css	date:Fri,%2030%20Aug%202019%2003:09:23%20GMT	http://bizweb.dktcdn.net/100/364/402/themes/733752/assets/bpr-products-module.css?1594608135913	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/100/364/402/themes/733752/assets/bpr-products-module26de.css	(from https://sea-furniture.mysapo.net/ghe-luxury)
09:42:08	18675/18675	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Apr%202020%2013:53:30%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/364/402/products/3-8a701732108344808b1ab5081a3e255c-master.jpg?v=1566961268070	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/thumb/1024x1024/100/364/402/products/3-8a701732108344808b1ab5081a3e255c-master91dc.jpg	(from https://sea-furniture.mysapo.net/ghe-luxury)
09:42:08	22404/22404	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Mar%202020%2018:42:45%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/364/402/products/2-3226a189b47d46bc879440f675006d95-master.jpg?v=1566961268877	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/thumb/1024x1024/100/364/402/products/2-3226a189b47d46bc879440f675006d95-master072e.jpg	(from https://sea-furniture.mysapo.net/ghe-luxury)
09:42:11	9139/9139	---MCZ	200	added ('OK')	text/css	date:Fri,%2006%20Sep%202019%2003:51:24%20GMT	http://bizweb.dktcdn.net/100/364/402/themes/733752/assets/lightbox.css?1594608135913	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/100/364/402/themes/733752/assets/lightbox26de.css	(from https://sea-furniture.mysapo.net/ghe-luxury)
09:42:11	32923/32923	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2030%20Aug%202019%2003:09:23%20GMT	http://bizweb.dktcdn.net/100/364/402/themes/733752/assets/jquery.elevatezoom308.min.js?1594608135913	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/100/364/402/themes/733752/assets/jquery.elevatezoom308.min26de.js	(from https://sea-furniture.mysapo.net/ghe-luxury)
09:42:11	21313/21313	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2030%20Aug%202019%2003:09:23%20GMT	http://bizweb.dktcdn.net/100/364/402/themes/733752/assets/jquery.prettyphoto.min005e.js?1594608135913	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/100/364/402/themes/733752/assets/jquery.prettyphoto.min005e26de.js	(from https://sea-furniture.mysapo.net/ghe-luxury)
09:42:11	317/317	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2030%20Aug%202019%2003:09:23%20GMT	http://bizweb.dktcdn.net/100/364/402/themes/733752/assets/jquery.prettyphoto.init.min367a.js?1594608135913	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/100/364/402/themes/733752/assets/jquery.prettyphoto.init.min367a26de.js	(from https://sea-furniture.mysapo.net/ghe-luxury)
09:42:12	1300/1300	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd494c-514%22	http://cdnjs.cloudflare.com/ajax/libs/jquery-cookie/1.4.1/jquery.cookie.min.js	C:/My%20Web%20Sites/abc/cdnjs.cloudflare.com/ajax/libs/jquery-cookie/1.4.1/jquery.cookie.min.js	(from https://sea-furniture.mysapo.net/ghe-luxury)
09:42:12	3537/3537	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2006%20Sep%202019%2003:51:24%20GMT	http://bizweb.dktcdn.net/100/364/402/themes/733752/assets/recentview.js?1594608135913	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/100/364/402/themes/733752/assets/recentview26de.js	(from https://sea-furniture.mysapo.net/ghe-luxury)
09:42:12	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.9b.delayed	(from https://sea-furniture.mysapo.net/ghe-woody-pinky)
09:42:13	9039/9039	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20May%202020%2000:01:32%20GMT	https://bizweb.dktcdn.net/thumb/grande/100/364/402/products/ghe-hong-cheo-30f7d63900384e489ee1e06c11186f3d-master.jpg?v=1566961050973	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/thumb/grande/100/364/402/products/ghe-hong-cheo-30f7d63900384e489ee1e06c11186f3d-master29a4.jpg	(from https://sea-furniture.mysapo.net/ghe-woody-pinky)
09:42:13	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.9d.delayed	(from https://sea-furniture.mysapo.net/ghe-woody-pinky)
09:42:13	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.9f.delayed	(from https://sea-furniture.mysapo.net/ghe-woody)
09:42:13	21511/21511	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Mar%202020%2001:02:56%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/364/402/products/ghe-hong-cheo-30f7d63900384e489ee1e06c11186f3d-master.jpg?v=1566961050973	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/thumb/1024x1024/100/364/402/products/ghe-hong-cheo-30f7d63900384e489ee1e06c11186f3d-master29a4.jpg	(from https://sea-furniture.mysapo.net/ghe-woody-pinky)
09:42:14	14150/14150	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20May%202020%2001:32:46%20GMT	https://bizweb.dktcdn.net/thumb/grande/100/364/402/products/g-2-master.jpg?v=1566961002770	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/thumb/grande/100/364/402/products/g-2-mastera15b.jpg	(from https://sea-furniture.mysapo.net/ghe-woody)
09:42:14	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.a1.delayed	(from https://sea-furniture.mysapo.net/ghe-woody)
09:42:15	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.a3.delayed	(from https://sea-furniture.mysapo.net/ghe-euro-02)
09:42:15	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.a5.delayed	(from https://sea-furniture.mysapo.net/ghe-euro-02)
09:42:16	31835/31835	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2007:00:31%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/364/402/products/g-2-master.jpg?v=1566961002770	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/thumb/1024x1024/100/364/402/products/g-2-mastera15b.jpg	(from https://sea-furniture.mysapo.net/ghe-woody)
09:42:17	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.a7.delayed	(from https://sea-furniture.mysapo.net/ghe-euro)
09:42:19	13188/13188	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Jul%202020%2014:45:42%20GMT	https://bizweb.dktcdn.net/thumb/grande/100/364/402/products/2-e75ada50bdb54ea99d0db5af778c40bb-master.jpg?v=1566960755693	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/thumb/grande/100/364/402/products/2-e75ada50bdb54ea99d0db5af778c40bb-master456e.jpg	(from https://sea-furniture.mysapo.net/ghe-euro)
09:42:19	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.a9.delayed	(from https://sea-furniture.mysapo.net/ghe-euro)
09:42:22	32692/32692	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Apr%202020%2006:31:43%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/364/402/products/2-e75ada50bdb54ea99d0db5af778c40bb-master.jpg?v=1566960755693	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/thumb/1024x1024/100/364/402/products/2-e75ada50bdb54ea99d0db5af778c40bb-master456e.jpg	(from https://sea-furniture.mysapo.net/ghe-euro)
09:42:22	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.ab.delayed	(from https://sea-furniture.mysapo.net/ke-tv-hobu)
09:42:22	55204/55204	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Jul%202020%2002:01:47%20GMT	https://bizweb.dktcdn.net/thumb/grande/100/364/402/products/profile-ghebee-den-xeo-56ae996c8c7b4fb0826bc671eb5742d9-master.png?v=1566960921607	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/thumb/grande/100/364/402/products/profile-ghebee-den-xeo-56ae996c8c7b4fb0826bc671eb5742d9-master48f5.png	(from https://sea-furniture.mysapo.net/ghe-euro-02)
09:42:22	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.ad.delayed	(from https://sea-furniture.mysapo.net/ke-tv-hobu)
09:42:29	54757/54757	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Jul%202020%2002:01:52%20GMT	https://bizweb.dktcdn.net/thumb/grande/100/364/402/products/tv-d-1-master.png?v=1566960438187	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/thumb/grande/100/364/402/products/tv-d-1-master1140.png	(from https://sea-furniture.mysapo.net/ke-tv-hobu)
09:42:29	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.af.delayed	(from https://sea-furniture.mysapo.net/ke-day-hobu)
09:42:33	68116/68116	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Jul%202020%2002:01:59%20GMT	https://bizweb.dktcdn.net/thumb/grande/100/364/402/products/hobu-d-1-da4001c724d64bbba3caa56ed2be6a6e-master.png?v=1566960379253	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/thumb/grande/100/364/402/products/hobu-d-1-da4001c724d64bbba3caa56ed2be6a6e-masterf2c8.png	(from https://sea-furniture.mysapo.net/ke-day-hobu)
09:42:33	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.b1.delayed	(from https://sea-furniture.mysapo.net/ke-day-hobu)
09:42:34	129915/129915	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Mar%202020%2003:10:33%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/364/402/products/profile-ghebee-den-xeo-56ae996c8c7b4fb0826bc671eb5742d9-master.png?v=1566960921607	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/thumb/1024x1024/100/364/402/products/profile-ghebee-den-xeo-56ae996c8c7b4fb0826bc671eb5742d9-master48f5.png	(from https://sea-furniture.mysapo.net/ghe-euro-02)
09:42:34	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.b3.delayed	(from https://sea-furniture.mysapo.net/ke-treo-poplar)
09:42:34	5406/5406	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Jul%202020%2002:02:06%20GMT	https://bizweb.dktcdn.net/thumb/grande/100/364/402/products/30-do-trang-8a897fc42fea4bcdbe3b5cb829f3b883-master.jpg?v=1566960321110	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/thumb/grande/100/364/402/products/30-do-trang-8a897fc42fea4bcdbe3b5cb829f3b883-masterc54b.jpg	(from https://sea-furniture.mysapo.net/ke-treo-poplar)
09:42:34	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.b5.delayed	(from https://sea-furniture.mysapo.net/ke-treo-poplar)
09:42:36	12124/12124	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Mar%202020%2003:46:14%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/364/402/products/30-do-trang-8a897fc42fea4bcdbe3b5cb829f3b883-master.jpg?v=1566960321110	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/thumb/1024x1024/100/364/402/products/30-do-trang-8a897fc42fea4bcdbe3b5cb829f3b883-masterc54b.jpg	(from https://sea-furniture.mysapo.net/ke-treo-poplar)
09:42:36	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.b7.delayed	(from https://sea-furniture.mysapo.net/tranh-anh)
09:42:42	135284/135284	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Aug%202020%2011:29:02%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/364/402/products/tv-d-1-master.png?v=1566960438187	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/thumb/1024x1024/100/364/402/products/tv-d-1-master1140.png	(from https://sea-furniture.mysapo.net/ke-tv-hobu)
09:42:42	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.b9.delayed	(from https://sea-furniture.mysapo.net/tranh-anh)
09:42:42	41125/41125	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2002:42:35%20GMT	https://bizweb.dktcdn.net/thumb/grande/100/364/402/products/img-5508-72a51c73445544af9dfa25fd2a38e56c-master.jpg?v=1566958949537	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/thumb/grande/100/364/402/products/img-5508-72a51c73445544af9dfa25fd2a38e56c-master6ed1.jpg	(from https://sea-furniture.mysapo.net/tranh-anh)
09:42:43	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.bb.delayed	(from https://sea-furniture.mysapo.net/dong-ho-miso-limited)
09:42:51	99230/99230	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Apr%202020%2015:50:21%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/364/402/products/img-5508-72a51c73445544af9dfa25fd2a38e56c-master.jpg?v=1566958949537	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/thumb/1024x1024/100/364/402/products/img-5508-72a51c73445544af9dfa25fd2a38e56c-master6ed1.jpg	(from https://sea-furniture.mysapo.net/tranh-anh)
09:42:51	0/-1	---M--	302	error ('')			https://sea-furniture.mysapo.net/checkout	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/checkout.bd.delayed	(from https://sea-furniture.mysapo.net/dong-ho-miso-limited)
09:42:54	168089/168089	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Mar%202020%2018:01:01%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/364/402/products/hobu-d-1-da4001c724d64bbba3caa56ed2be6a6e-master.png?v=1566960379253	C:/My%20Web%20Sites/abc/bizweb.dktcdn.net/thumb/1024x1024/100/364/402/products/hobu-d-1-da4001c724d64bbba3caa56ed2be6a6e-masterf2c8.png	(from https://sea-furniture.mysapo.net/ke-day-hobu)
09:42:57	46034/46034	---M-Z	200	added ('OK')	text/html	etag:W/%22faf609f9f3130ea7702e1dbf316c907f%22	https://sea-furniture.mysapo.net/search	C:/My%20Web%20Sites/abc/sea-furniture.mysapo.net/search.html	(from https://sea-furniture.mysapo.net/search?query=vendor:Luxury)
